	Description	Biological_process	Subcellular_location	TCGA-MR-A8JO	TCGA-NI-A8LF	TCGA-RC-A6M6	TCGA-RC-A7S9	TCGA-RC-A7SH	TCGA-RC-A7SK	TCGA-UB-A7MB	TCGA-UB-A7MC	TCGA-UB-A7MD	TCGA-WQ-A9G7	TCGA-WX-AA44	TCGA-XR-A8TD	TCGA-YA-A8S7	TCGA-DD-AA3A	TCGA-DD-AACD	TCGA-DD-AACG	TCGA-DD-AACZ	TCGA-DD-AAD1	TCGA-DD-AADB	TCGA-DD-AADD	TCGA-DD-AADF	TCGA-DD-AADL	TCGA-DD-AADN	TCGA-DD-AAE0	TCGA-DD-AAEE	TCGA-2Y-A9GV	TCGA-2Y-A9H0	TCGA-2Y-A9H3	TCGA-3K-AAZ8	TCGA-5C-AAPD	TCGA-BC-A10S	TCGA-BC-A10T	TCGA-BC-A110	TCGA-BC-A69I	TCGA-CC-5260	TCGA-CC-5262	TCGA-CC-5263	TCGA-CC-A123	TCGA-CC-A3MB	TCGA-CC-A7IF	TCGA-CC-A7IH	TCGA-CC-A7IL	TCGA-CC-A8HS	TCGA-DD-A1ED	TCGA-DD-A3A2	TCGA-DD-A4NL	TCGA-DD-A4NO	TCGA-DD-A4NV	TCGA-DD-A73C	TCGA-DD-A73D
GSTA1	Glutathione S-transferase A1 [Cleaved into: Glutathione S-transferase A1, N-terminally processed]	epithelial cell differentiation; glutathione derivative biosynthetic process; glutathione metabolic process; linoleic acid metabolic process; prostaglandin metabolic process; xenobiotic metabolic process	cytosol; extracellular exosome	38.69818865	394.138298	3.3886460769999998	675.5472771000001	1.500749387	1855.0015469999998	548.3536275	1111.246981	154.5180763	36.55732274	934.5774524	1139.284795	868.85049	7.781215227000001	45.06305886	784.6341334	286.17836939999995	32.78611124	18.23134289	54.64433328	2087.8641420000004	857.5786765	194.0337799	5.004344922	746.6173225	285.1412089	634.1406814	1216.1059779999998	1731.819396	519.846761	311.5971337	1570.708447	389.04352739999996	568.2991739	0.7031755359999999	608.462692	7.726714754	669.1456357999999	211.97088480000002	271.8936256	235.2807893	2786.297916	14.217802800000001	387.2475214	792.3691014999999	392.5655142	1175.8440480000002	224.7256194	621.4962897999999	1684.372998
GSTA2	Glutathione S-transferase A2	epithelial cell differentiation; glutathione derivative biosynthetic process; glutathione metabolic process; interleukin-12-mediated signaling pathway; xenobiotic metabolic process	cytosol; extracellular exosome	8.37366216	12.91534483	0.945112554	0.673966444	0.095467995	988.1162229	184.07510480000002	547.1501164	236.8729181	16.96399473	88.13694905	72.18218942	266.97889219999996	0.9775176409999999	4.228493172	4.542493386	236.3886489	4.713394517	0.573401815	1.516576727	29.08181799	42.49771357	7.97340886	0.0	166.93920830000002	167.137855	376.08124419999996	1085.664784	84.24986331	14.49137551	49.21711943	1368.157327	27.23171048	33.25976132	0.25012359100000003	3.844057549	0.37092307700000005	2.9587135819999997	11.62116084	3.662707456	18.89724556	229.19389219999996	2.721884841	34.85633114	9.983108818	193.0088389	112.80933600000002	20.14627941	14.83165592	524.8252289
MTHFD2	Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial [Includes: NAD-dependent methylenetetrahydrofolate dehydrogenase]	folic acid metabolic process; tetrahydrofolate interconversion; tetrahydrofolate metabolic process	extracellular space; mitochondrial matrix; mitochondrion	5.6751635910000005	0.636627143	0.40622148700000005	0.479983386	2.501841727	0.197007878	0.83931631	0.414767723	1.191048401	0.33018402399999996	0.6208597539999999	4.078105252	2.5163445209999997	0.685225816	1.04545468	0.654292309	3.049859073	2.8352010610000002	1.629512557	0.39891125200000005	0.278282971	0.415454669	0.841523337	1.3166635279999999	0.328138359	1.025431397	0.61310782	1.0695792309999999	0.220271932	2.6597569130000003	0.7284399979999999	1.174026287	2.751536447	0.924320076	1.70428621	1.198195992	1.7734134430000001	2.462259627	0.479227843	0.481090733	0.29779953800000003	0.091319604	2.280638221	0.8286002370000001	0.145488894	0.42926599600000004	0.343063767	0.7319225140000001	0.541460724	0.147907374
MTHFD1	C-1-tetrahydrofolate synthase, cytoplasmic (C1-THF synthase) [Cleaved into: C-1-tetrahydrofolate synthase, cytoplasmic, N-terminally processed] [Includes: Methylenetetrahydrofolate dehydrogenase]	10-formyltetrahydrofolate biosynthetic process; embryonic neurocranium morphogenesis; embryonic viscerocranium morphogenesis; folic acid metabolic process; heart development; histidine biosynthetic process; methionine biosynthetic process; methionine metabolic process; neural tube closure; one-carbon metabolic process; purine nucleobase biosynthetic process; purine nucleotide biosynthetic process; serine family amino acid biosynthetic process; serine family amino acid metabolic process; somite development; tetrahydrofolate interconversion	cytoplasm; cytosol; extracellular exosome; membrane; mitochondrion	11.93512771	22.26039135	9.762319867999999	15.43590928	3.293815853	30.95095237	26.78387007	36.24036573	27.18532496	6.043188337999999	8.784139425	15.12415229	14.41519711	4.632472003999999	40.00861836	6.209529572999999	8.175715831	9.999705419	6.983034527999999	15.99664644	17.16332141	13.02940847	4.954558699	3.9521388089999996	32.85412457	17.9976983	10.99697603	3.484131787	45.78742209	6.751779431	25.33377934	37.63036484	25.07292138	47.16230122	7.9247884189999995	21.12379719	12.54474214	2.8904462810000005	12.83200164	42.93819558	63.37308284	61.2650991	3.2772421030000003	62.93699061	43.60974897	49.51442841	23.81370191	26.12517821	55.93054922	75.81794773
MTHFD1L	Monofunctional C1-tetrahydrofolate synthase, mitochondrial	10-formyltetrahydrofolate biosynthetic process; embryonic neurocranium morphogenesis; embryonic viscerocranium morphogenesis; folic acid-containing compound metabolic process; folic acid metabolic process; formate metabolic process; neural tube closure; purine nucleobase biosynthetic process; tetrahydrofolate interconversion	cytoplasm; membrane; mitochondrial matrix; mitochondrion	3.6897759189999997	0.6857114059999999	2.919218177	1.14059386	7.53944278	1.024205544	2.800267145	1.9420097790000002	1.7868077619999998	3.249986779	2.66230577	2.846233091	6.477001619	3.629839755	2.056999827	2.099112228	5.879197379	3.5700063319999997	4.348420818	1.8523532569999999	0.549298616	1.247763387	5.542846107999999	4.595428618	0.781837241	2.011287846	1.741254205	2.278369136	2.9321283360000003	3.117435328	2.8643234539999995	2.391868062	2.399941667	0.953315632	4.923419153	4.54685207	7.552834045	6.131528931	4.762889917	0.540299805	0.76560956	1.083546543	1.56846777	1.151754352	0.6879283409999999	0.8371420890000001	1.5971835540000001	3.029858972	0.840992902	0.530002242
MTHFD2L	Probable bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase 2 (NADP-dependent methylenetetrahydrofolate dehydrogenase 2-like protein) (MTHFD2-like) [Includes: NAD-dependent methylenetetrahydrofolate dehydrogenase]	10-formyltetrahydrofolate metabolic process; folic acid metabolic process; histidine biosynthetic process; methionine biosynthetic process; purine nucleotide biosynthetic process; tetrahydrofolate interconversion	mitochondrial inner membrane; mitochondrial matrix	0.9742523409999999	0.500668391	1.239996833	1.161396664	0.280852277	0.20910242399999998	0.832563485	0.387751195	0.8094470690000001	0.730871521	0.635312903	0.43204516	1.613025291	2.474851534	1.538280958	0.44377991	1.599038075	0.693053273	0.555379186	0.368497265	0.820867716	0.867604371	1.297661102	0.46278076	0.329036305	0.870254992	1.0136249720000001	0.335751201	0.587688866	0.64504933	0.506130955	0.274018944	1.4686444630000002	0.77997316	0.48041496	0.507521983	1.673171959	0.580882115	0.443780967	0.73676079	0.587248029	0.226462203	1.58229466	2.638001771	0.44197493	2.45295054	0.55204807	0.607922987	0.45182087600000004	0.790643587
MTHFR	Methylenetetrahydrofolate reductase	folic acid metabolic process; heterochromatin maintenance; homocysteine metabolic process; methionine biosynthetic process; methionine metabolic process; neural tube closure; regulation of histone methylation; response to amino acid; response to folic acid; response to hypoxia; response to interleukin-1; response to vitamin B2; S-adenosylmethionine metabolic process; tetrahydrofolate interconversion	cytosol; synapse	3.1593536230000003	1.189011128	2.181597464	0.7372381809999999	2.866813975	1.5311026380000001	2.449268935	1.3274094459999999	2.613462761	2.798766305	2.7950877960000002	1.343464154	3.2525247569999998	0.670181144	2.311947569	2.631698991	3.76097407	2.7374235419999997	1.6276022019999998	4.890504906	0.430642226	2.265841317	2.228680418	1.7498767240000002	1.277150915	2.34682635	0.7451490279999999	2.856487004	3.596197371	2.373675704	2.182469208	0.734014345	0.589881883	0.8335650590000001	2.180568175	1.4011340280000002	2.152038993	2.029211878	2.245895365	1.869265376	2.3163154230000003	0.889685165	2.0951839	1.4286645359999999	0.47690914700000003	1.5938330280000002	4.102012785	2.561399305	1.843798	0.7816157990000001
DHFR2	Dihydrofolate reductase 2, mitochondrial (Dihydrofolate reductase, mitochondrial)	dihydrofolate metabolic process; folic acid metabolic process; one-carbon metabolic process; tetrahydrofolate biosynthetic process; tetrahydrofolate metabolic process; thymidine biosynthetic process	mitochondrial inner membrane; mitochondrial matrix; mitochondrion	1.486530132	1.1691492270000001	0.567445023	0.781251589	2.055526954	1.210869025	1.7099769569999999	0.8577467809999999	3.0370849189999998	1.022630001	1.468738956	0.574816341	1.335046306	1.61617369	0.42671314299999996	0.847598553	1.531830363	2.095691116	2.380267997	2.439317904	0.40826111200000004	1.580895416	0.591754337	0.7152391379999999	1.547225169	2.274750239	0.48589190600000004	0.728835217	1.39339592	1.415178976	1.4336836830000002	1.4648153080000001	0.777337817	0.43718611799999996	2.512002411	0.932489001	1.9687159619999999	0.284368083	1.594737443	1.138093903	1.86771893	1.339556739	1.0518668629999999	1.534019742	1.27365237	1.3843084890000001	0.772983678	1.9803973469999998	1.816498757	0.6441912710000001
DHFR	Dihydrofolate reductase	axon regeneration; dihydrofolate metabolic process; folic acid metabolic process; negative regulation of translation; one-carbon metabolic process; oxidation-reduction process; positive regulation of nitric-oxide synthase activity; regulation of removal of superoxide radicals; regulation of transcription involved in G1/S transition of mitotic cell cycle; response to methotrexate; tetrahydrobiopterin biosynthetic process; tetrahydrofolate biosynthetic process; tetrahydrofolate metabolic process	cytosol; mitochondrion	1.1584795	3.076951283	2.369928266	3.733910868	1.55798398	2.985565245	7.742786907	10.7348696	2.007516019	1.235953831	2.844166308	3.510075478	2.1534903180000002	10.08516092	1.292238396	2.674623847	5.3721691289999995	1.744774447	3.6597814719999997	8.553554318	2.87966452	13.11471131	2.30687992	2.450607286	5.531273642	5.033997031	6.072791885	1.413209475	1.036136524	2.001746972	1.148917738	3.175206747	1.463611437	1.4506031719999999	8.335749393	2.9609197480000002	4.120190656	0.692660398	8.043887311	3.8595914810000003	5.869347835	2.151848061	3.480142752	2.362215691	4.013508627	2.9861333830000003	3.3683033119999997	7.349559046	3.240921226	1.828863256
GLUD1	Glutamate dehydrogenase 1, mitochondrial (GDH 1)	cellular amino acid biosynthetic process; glutamate biosynthetic process; glutamate catabolic process; glutamine metabolic process; positive regulation of insulin secretion; substantia nigra development; tricarboxylic acid metabolic process	cytoplasm; mitochondrial matrix; mitochondrion	37.40620054	278.515227	46.50731773	59.09037215	79.06385343	58.44906305	48.54820266	105.08809099999999	64.90580250000001	108.39796270000001	97.86941551	88.30657617	33.91690933	29.85913145	96.46853514	295.1186268	55.98076210000001	110.70382250000002	378.0428882	575.2944276000001	81.99682534	71.86928949	62.75063153	81.82464892	306.06917189999996	112.66951359999999	93.46141232	54.21494866	131.3010097	25.65551121	101.2322804	78.33064674	110.55993899999999	226.7102745	27.18315966	100.47254509999999	22.67879277	332.20521460000003	64.15517275	43.15948689	269.686628	90.60085503	141.7011239	253.16112769999998	69.15676474	202.7731144	102.4556675	136.97187680000002	82.45228615	82.3712166
GLUD2	Glutamate dehydrogenase 2, mitochondrial (GDH 2)	glutamate biosynthetic process; glutamate catabolic process; glutamate metabolic process; oxidation-reduction process	mitochondrion	1.684208676	4.905818433	5.266229103	5.612403293	1.0156676470000001	1.039092092	3.051438681	2.419050483	1.9563408519999999	0.7286161840000001	0.9319646640000001	6.169724776	0.173491864	0.5834783060000001	1.1281077640000001	3.7907235310000003	20.39594767	8.040685285	38.57389593	13.55914227	0.8964917809999999	2.214042047	1.105889875	0.486059022	4.6055056180000005	2.537322294	18.66200743	0.13223991400000001	1.038642013	1.4785514030000002	1.096083406	1.354694549	1.796083205	1.658566285	0.239515935	2.101450136	6.655120792999999	3.999283948	6.19167181	1.071697395	6.265996218	2.675851224	2.841343348	5.397384712000001	3.48154981	2.711932651	1.742428167	3.208472678	1.8152884480000002	2.704729946
ALDH3B1	Aldehyde dehydrogenase family 3 member B1	alcohol metabolic process; aldehyde catabolic process; cellular response to oxidative stress; ethanol catabolic process; lipid metabolic process; neutrophil degranulation; oxidation-reduction process; sphingolipid biosynthetic process	cytoplasm; cytosol; extracellular exosome; plasma membrane; secretory granule membrane; specific granule membrane; vesicle	2.423644526	1.0599074929999999	1.484687534	0.8441517129999999	21.29011499	4.118041458	1.136665067	0.960598253	2.768568625	6.952326176000001	2.555401028	2.568126342	4.46981503	5.307481159	1.126974689	0.66585321	3.6215196560000003	1.417745707	1.9070506790000001	1.1544480190000002	0.29782928399999997	1.1410532740000001	1.163915239	5.6539572389999995	1.292390102	1.72926554	2.2707918769999997	1.562295032	1.08302984	5.414108731000001	1.661642384	0.951716725	1.475756958	0.8791716490000001	2.644925021	1.221345189	5.390121744	0.55918313	1.206034552	3.0985974410000003	1.524232772	0.512337068	3.278178612	0.797713942	0.475847051	1.564091226	1.207500009	0.6846647779999999	0.521656357	0.984424595
ALDH18A1	Delta-1-pyrroline-5-carboxylate synthase (P5CS) (Aldehyde dehydrogenase family 18 member A1) [Includes: Glutamate 5-kinase (GK)]	cellular amino acid biosynthetic process; citrulline biosynthetic process; glutamate metabolic process; L-proline biosynthetic process; ornithine biosynthetic process; proline biosynthetic process	cytosol; mitochondrial inner membrane; mitochondrion	22.280859200000002	9.292307829	22.49260511	17.4280926	37.39847926	3.041841391	25.01355672	8.026055026	9.758173989	19.38792841	21.567470800000002	8.753670339	24.19998275	24.59872067	11.80040809	8.395891526	25.10268483	15.26113221	36.61670285	40.21709427	9.968792393	8.572354791	14.11711973	33.27526381	8.191449933	14.65269583	10.3794662	9.78692642	13.56449055	25.62709812	9.296764566	10.03941134	10.52582131	10.6331581	19.51003253	10.09402011	29.62307651	21.09594873	9.366296966	2.210170657	36.33388158	3.952074521	32.96973152	9.519028102	11.67871917	8.237994291	13.14138484	26.46082325	38.48203747	7.501889592
ALDH3A2	Aldehyde dehydrogenase family 3 member A2	cellular aldehyde metabolic process; central nervous system development; epidermis development; fatty acid alpha-oxidation; hexadecanal metabolic process; oxidation-reduction process; peripheral nervous system development; phytol metabolic process; sesquiterpenoid metabolic process; sphingolipid biosynthetic process	endoplasmic reticulum membrane; integral component of membrane; intracellular membrane-bounded organelle; peroxisomal membrane; peroxisome	25.18921582	51.85961611	9.765180889	23.18177243	47.13078232	52.60585695	33.8758616	118.85595390000002	39.17141118	34.67993792	33.33553776	17.15541761	22.92764132	22.86778996	29.85798272	62.04357313	19.13256959	21.73114432	24.60228576	121.3546781	20.00182909	33.7010056	13.29972264	14.01223024	74.8249462	19.730321399999998	22.03287281	18.11497171	68.76210196	16.82020371	43.42767813	50.46335807	22.80241421	60.14654062	40.18977979	32.80708111	35.1457361	12.82571763	24.52324379	55.05746452	104.33104200000001	38.122363799999995	52.85921064	94.20636792	27.47381558	54.48485938	87.15990364	27.48267989	37.24265786	93.01185747
ALDH3A1	Aldehyde dehydrogenase, dimeric NADP-preferring	aging; cellular aldehyde metabolic process; oxidation-reduction process; positive regulation of cell population proliferation; response to cAMP; response to drug; response to glucocorticoid; response to hypoxia; response to nutrient; xenobiotic metabolic process	cytosol; endoplasmic reticulum; extracellular space; integral component of membrane; plasma membrane	0.09390764300000001	14.23056354	0.734437288	0.119322057	0.281540429	2.027582149	0.154556196	81.85351552	1122.560683	0.47121435799999994	2.965017748	0.108880836	14.64006028	1.434097275	14.12720858	2.1617769019999997	0.100316751	0.195084183	1.31394793	3.6382197769999998	0.042479006	0.004529845	0.028527208	0.051546075	17.55613411	0.11329705400000001	0.5678253870000001	0.033657387000000004	8.133565612	0.735408947	1.4601193819999998	0.042920368	0.5798217210000001	88.68459988	0.144782431	2.076372136	0.563510226	0.561672541	0.14703275400000002	1.610367678	92.85198267	6.810512611	0.862999724	144.77832	0.194402943	11.46606851	16.46461885	0.047882414000000005	0.25465828	100.6250836
ALDH2	Aldehyde dehydrogenase, mitochondrial	alcohol metabolic process; carbohydrate metabolic process; ethanol catabolic process; ethanol oxidation	extracellular exosome; mitochondrial matrix	13.34203233	134.3298108	24.69912882	25.32312347	24.83002921	185.9573533	73.37518718	89.80407021	60.5029717	46.39440327	37.51815017	105.64909879999999	22.41823925	20.11490613	66.47308364	49.74727845	8.41501102	38.34128671	39.93193425	53.67152363	90.42258771	63.11471341	9.739593713	13.98327299	149.3492545	105.87100919999999	41.21695607	12.71551665	116.0024918	37.67908349	95.75350925	106.0037659	144.39723909999998	147.6464876	8.105873478	49.99615482	13.06408122	11.26006269	72.34969608	79.56656249	73.18831159999999	99.55558989	37.95014315	168.9948775	110.8628551	142.1460259	50.81870487	82.97041809	112.47429809999998	75.4438775
